trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,emo_pic,duration,pos,starduration,textWelcomeMessage.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,textblank1000.started,sound_1.started,emopic.started,redstar.started,emopic.stopped,redstar.stopped,textreproductionstart.started,scale.started,key_next.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,8.872245600010501,8.872245600010501,space,7.511855099990498,,,,,,,,,,000,001,2023-05-02_15h46.23.744,time_exp,2022.2.5,60.36092210183606,
,,,,,,,,,,,,16.403642599994782,16.40390931000875,17.41893750001327,17.536039900005562,18.419089700008044,18.569072000012966,18.569072000012966,18.569072000012966,18.569072000012966,,,,,,,
