trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,emo_pic,duration,pos,starduration,textWelcomeMessage.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,textblank1000.started,sound_1.started,emopic.started,redstar.started,redstar.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,9.133514799992554,9.133514799992554,space,0.9945395999820903,,,,,,000,001,2023-05-02_15h57.47.656,time_exp,2022.2.5,59.92778700747045,
,,,,,,,,,,,,10.14994060000754,10.149855049981852,11.197994099988136,11.214773299987428,12.214691600005608,,,,,,,
